StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q108_1,Q108_2,Q108_3,Q108_4,Q108_5,Q108_6,Q108_7,Q108_8,Q108_9,Q108_10,Q108_11,Q108_12,Q100,Q14,Q15,Q16,Q97,Q101_1_1,Q101_2_1,Q101_3_1,Q101_4_1,Q101_5_1,Q101_6_1,Q101_7_1,Q101_8_1,Q101_9_1,Q101_10_1,Q101_11_1,Q101_12_1,Q13,Q13_9_TEXT,Q81,Q82,Q102,Q103,Q106,AcceptReject,SciRelMor,CommonRare,Claim,ClaimSet,Whether,TargetRating,NormalAbnormal,PsychBrain,Explanation,True,Do
2014-01-12 13:38:18,2014-01-12 13:52:39,0,,861,1,2014-01-12 13:52:39,R_3JBSqpNxwwRMG8Z,,2,6,6,2,3,7,6,2,6,7,7,2,2,6,4,6,5,3,87,85,80,90,82,70,60,60,100,99,30,20,9,dax,2,34,no,"Fine.  ",3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,6,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely a tendency to reject authority and find comfort in the idea that good and bad outcomes are beyond their control.",false,don't
2014-01-12 13:47:34,2014-01-12 13:52:53,0,,319,1,2014-01-12 13:52:53,R_8kP8r4YOsVLxitf,,2,6,6,7,2,5,5,2,3,7,6,1,2,4,4,4,4,2,80,80,65,65,85,75,20,50,100,95,4,6,9,dax,1,19,wasn't sure what the fact I read about was,beliefs in God,3,1,2,1,There is a God.,3,there is a God,5,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-12 13:47:25,2014-01-12 13:53:38,0,,373,1,2014-01-12 13:53:38,R_4Ygmk00TMbj2heZ,,2,6,4,6,5,2,2,2,2,6,6,2,2,4,4,4,4,3,80,80,40,40,60,60,60,60,80,80,20,20,9,dax,1,28,no,Religious beliefs and their affect on discerning fact and fiction.,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,6,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-12 13:48:20,2014-01-12 13:54:00,0,,340,1,2014-01-12 13:54:00,R_eP6VddhN3j46QCN,,2,7,6,6,4,3,1,1,1,7,6,6,2,3,4,3,4,2,88,75,58,52,80,10,38,65,98,88,10,20,9,dax,1,24,No,it was a good survey. It made me think about some of my beliefs.,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely a tendency to embrace authority and find comfort in the idea that good and bad outcomes have causes that can potentially be identified and controlled.",true,do
2014-01-12 13:50:03,2014-01-12 13:56:32,0,,389,1,2014-01-12 13:56:32,R_3b1bv0w7bJRcHsx,,2,6,6,6,6,2,1,1,1,7,7,2,2,5,4,5,4,3,99,78,50,45,75,30,30,50,99,95,15,3,9,dax,2,25,no,the correlation between religious beliefs and acceptance of scientific explanations for things,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-12 13:57:43,2014-01-12 14:02:06,0,,263,1,2014-01-12 14:02:06,R_2caawHeGnOgtzVP,,2,7,6,7,7,1,,1,1,7,7,2,,6,4,4,4,1,95,65,65,75,55,75,25,33,99,95,10,10,9,dax,1,34,no,not sure,3,2,2,1,There is a God.,9,there is a God,1,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-12 13:59:19,2014-01-12 14:02:09,0,,170,1,2014-01-12 14:02:09,R_4PFIqvb0mwp1Kux,,2,6,4,7,4,1,1,1,1,7,7,1,4,4,5,2,5,6,98,60,70,60,70,70,20,80,99.999999,99.9999,10,10,9,dax,1,19,Too much text,How different people can have their beliefs influenced,1,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,6,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of rejecting authority and finding comfort in the idea that good and bad outcomes are beyond their control.",false,don't
2014-01-12 13:59:12,2014-01-12 14:03:34,0,,262,1,2014-01-12 14:03:34,R_0P6mi9kpjKzSJH7,,2,6,6,5,5,4,4,5,6,7,7,5,3,4,4,4,4,3,90,95,20,80,40,10,33,30,99,99,40,20,9,dax,2,24,no,people's belief,1,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely high levels of empathy and a tendency to consider a situation from the perspective of another person.",true,do
2014-01-12 13:59:18,2014-01-12 14:03:46,0,,268,1,2014-01-12 14:03:46,R_9B4VzXJIIPdeBDv,,2,5,5,1,4,7,7,3,5,7,7,4,1,4,7,5,6,5,100,99,90,90,98,98,95,95,100,100,1,1,9,dax,2,31,none,beliefs,3,1,2,1,There is a God.,3,there is a God,7,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-12 13:58:07,2014-01-12 14:04:44,0,,397,1,2014-01-12 14:04:44,R_3BDgyUL4jzqvQ5n,,2,7,7,7,7,1,1,1,1,7,7,1,2,2,4,2,4,6,80,70,70,50,90,90,90,90,100,100,30,10,9,dax,1,19,No,Seeing if understanding cultural bias changed someones beliefs,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely a tendency to be suspicious of those who are considered experts by the larger community and find comfort in the idea that everyone’s opinions are equally important.",false,don't
2014-01-12 14:04:51,2014-01-12 14:10:58,0,,367,1,2014-01-12 14:10:58,R_bElC89aWfDpgZGl,,2,7,7,7,5,7,7,4,6,7,7,7,5,2,4,2,4,5,90,90,60,60,80,70,70,70,90,90,30,30,9,dax,2,32,No,Third person effect,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of embracing authority and finding comfort in the idea that good and bad outcomes have causes that can potentially be identified and controlled.",true,do
2014-01-12 14:06:14,2014-01-12 14:11:33,0,,319,1,2014-01-12 14:11:33,R_9mHO0bMCJkCgyRD,,2,7,7,7,7,4,3,2,4,7,7,4,4,3,2,3,3,6,70,70,55,60,45,45,45,45,99,100,10,13,9,dax,1,23,no,religion?,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,2,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely a tendency to embrace authority and find comfort in the idea that there are correct and incorrect ways to do things.",true,do
2014-01-12 14:04:48,2014-01-12 14:13:20,0,,512,1,2014-01-12 14:13:20,R_9AcvOpi2Y190M85,,2,7,7,1,1,7,7,7,7,7,7,1,1,7,7,7,7,4,99,80,20,20,90,90,90,90,100,100,30,30,9,dax,1,49,,Individuals beliefs in God,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,7,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-12 14:06:58,2014-01-12 14:14:22,0,,444,1,2014-01-12 14:14:22,R_eVT8r1jqPvsomkl,,2,7,7,7,6,4,4,1,1,7,7,4,4,4,4,3,4,1,95,95,75,50,99,99,70,70,97,95,45,45,9,dax,2,37,The first question repeated itself. I don't know if it was meant to.,If people believe everything they're told.,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,4,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-12 14:10:29,2014-01-12 14:14:51,0,,262,1,2014-01-12 14:14:52,R_9YnVT977PLJWqup,,2,7,7,7,7,3,2,3,5,7,6,1,1,1,1,1,1,2,95,90,65,65,80,80,65,60,99,90,20,15,9,dax,1,25,no,Beliefs,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,1,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-12 14:11:34,2014-01-12 14:15:47,0,,253,1,2014-01-12 14:15:47,R_bEP8JW7y0WpVWQt,,2,7,7,6,5,4,4,2,2,7,7,1,2,6,6,6,6,5,90,85,40,75,55,60,65,65,100,90,45,20,9,dax,1,19,,"Believing certain things. ",3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-12 14:10:46,2014-01-12 14:17:00,0,,374,1,2014-01-12 14:17:00,R_5jul1q0hefsCqt7,,2,7,7,7,7,3,2,1,1,7,7,1,1,5,4,5,4,5,100,100,50,60,70,70,50,70,100,100,10,10,9,dax,2,29,no,i have no idea,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of deferring to those who are considered experts by the larger community and finding comfort in the idea that they don’t have to figure out everything on their own.",true,do
2014-01-12 14:11:52,2014-01-12 14:17:24,0,,332,1,2014-01-12 14:17:24,R_cCSSxqhpP5zmCa1,,2,5,6,7,5,5,5,5,7,6,7,7,6,5,6,5,5,5,45,36,45,54,50,65,62,36,84,92,26,15,9,dax,2,20,No,Beliefs,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of being suspicious of those who are considered experts by the larger community and finding comfort in the idea that everyone’s opinions are equally important.",false,don't
2014-01-12 14:12:25,2014-01-12 14:18:02,0,,337,1,2014-01-12 14:18:03,R_2bFiMAWuPtFxVzv,,2,5,5,5,5,5,5,4,5,5,4,4,5,5,4,5,5,4,50,50,50,50,90,70,75,90,90,80,20,20,9,dax,2,23,no,what is morally wrong and what is not,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,5,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-12 14:10:33,2014-01-12 14:18:32,0,,479,1,2014-01-12 14:18:32,R_5irloRjxhZM54Wh,,2,7,4,7,6,2,6,1,2,7,7,4,3,4,4,4,4,5,99,50,45,50,75,75,50,50,99,99,7,5,9,dax,1,28,,,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,1,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely a tendency to reject authority and find comfort in the idea that they can decide the best way to do things.",false,don't
2014-01-12 14:15:03,2014-01-12 14:21:38,0,,395,1,2014-01-12 14:21:38,R_0cS0DNM8FiprqsZ,,2,7,5,7,6,6,6,6,6,7,7,5,1,3,4,3,4,6,99,95,65,67,75,65,50,65,99,99,25,15,9,dax,2,20,,How people evaluate their beliefs.,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-12 14:13:13,2014-01-12 14:22:04,0,,531,1,2014-01-12 14:22:04,R_dnepUlAjFTFrVaZ,,2,7,6,7,7,4,1,1,1,7,7,2,1,3,3,3,3,6,95,95,70,55,98,95,50,95,100,66,20,10,9,dax,1,38,,measurement of my personal beliefs and my perceptions/knowledge about how many others in the US share my beliefs,3,1,2,1,There is a God.,3,there is a God,4,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of embracing authority and finding comfort in the idea that someone is watching over them.",true,do
2014-01-12 14:17:01,2014-01-12 14:26:36,0,,575,1,2014-01-12 14:26:36,R_3dFyQHCVzEhPVTT,,2,6,7,7,7,4,4,1,1,4,7,1,1,5,5,5,5,4,99,99,77,66,66,88,22,22,88,66,11,11,9,dax,2,52,nope,If I believe in BS,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,1,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-12 14:21:44,2014-01-12 14:26:39,0,,295,1,2014-01-12 14:26:39,R_8qxjqC3eYRmqpIF,,2,7,7,5,7,4,4,2,1,7,7,3,3,3,3,3,3,5,99,100,20,99,60,65,50,60,99,99,10,10,9,dax,2,31,no,I do not know.,3,2,2,1,There is a God.,9,there is a God,4,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely a tendency to reject authority and find comfort in the idea that they can be trusted to do the right thing.",false,don't
2014-01-12 14:26:38,2014-01-12 14:29:29,0,,171,1,2014-01-12 14:29:29,R_8Hrktz28v6EkxjD,,2,7,6,7,6,2,3,3,2,7,7,5,7,6,6,6,6,5,99,95,70,50,65,10,20,15,99,95,50,10,9,dax,2,26,,how we perceive how we treat others,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of high levels of empathy and finding it natural to consider a situation from the perspective of another person.",true,do
2014-01-12 14:24:01,2014-01-12 14:30:19,0,,378,1,2014-01-12 14:30:19,R_eKVMLlVNMrQPhNX,,2,5,5,7,5,7,3,1,1,7,7,3,1,4,4,4,4,4,50,50,50,50,50,50,50,50,99,90,40,50,9,dax,1,35,no problems,About our beliefs,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,3,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of high levels of empathy and finding it natural to anthropomorphize non-human animals.",true,do
2014-01-12 14:29:05,2014-01-12 14:34:57,0,,352,1,2014-01-12 14:34:57,R_87VdpcsmUO9nbql,,2,7,6,6,5,4,2,2,2,6,7,4,2,4,4,4,4,5,96,90,70,75,80,30,35,70,98,95,20,15,9,dax,2,28,no,no idea,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,4,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of low levels of empathy and finding it natural to think of the natural world as having a fixed hierarchy.",false,don't
2014-01-12 14:26:47,2014-01-12 14:36:05,0,,558,1,2014-01-12 14:36:06,R_0iheM0ikh1MGB7f,,2,6,6,,7,7,6,7,7,7,7,3,1,7,7,7,7,1,90,90,50,80,85,75,90,75,95,95,30,0,9,dax,2,74,No problems and everything was very clear.,Perceptions of morals.,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,6,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-12 14:32:14,2014-01-12 14:38:38,0,,384,1,2014-01-12 14:38:38,R_9NM8X7aJESQ94qh,,2,6,6,5,4,2,2,2,2,6,6,2,2,6,6,6,6,6,80,90,70,50,30,30,20,30,85,70,10,10,9,dax,1,34,no,Belief based on perceived facts.,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,6,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely a tendency to embrace authority and find comfort in the idea that good and bad outcomes have causes that can potentially be identified and controlled.",true,do
2014-01-12 14:34:04,2014-01-12 14:39:07,0,,303,1,2014-01-12 14:39:07,R_01Jm3U90Dzc9LDv,,2,7,,7,7,2,2,2,1,7,7,1,1,4,4,4,4,5,100,100,70,50,80,80,90,80,95,95,20,10,9,dax,2,24,No.,How our opinions can change in light of new information.,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely a tendency to defer to those who are considered experts by the larger community and find comfort in the idea that they don’t have to figure out everything on their own.",true,do
2014-01-12 14:32:21,2014-01-12 14:41:57,0,,576,1,2014-01-12 14:41:57,R_bawdtFKoC9zrwEZ,,2,6,6,5,6,7,7,5,7,7,7,2,1,1,1,1,7,4,100,75,70,75,90,100,75,99,100,100,5,5,9,dax,2,50,Two of the series of questions seemed the same.,What I belief in.,3,2,2,1,There is a God.,9,there is a God,7,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-12 14:36:12,2014-01-12 14:44:02,0,,470,1,2014-01-12 14:44:02,R_9H9BJB2LsWiyFKd,,2,7,2,7,6,6,5,1,1,1,1,3,3,5,4,5,4,3,80,20,40,50,70,20,20,40,95,100,20,15,9,dax,2,42,No,"Whether or not certain neural pathways influence decisions, and whether or not being told such pathways exist influence a person's decision-making process.",3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,3,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-12 14:39:31,2014-01-12 14:44:18,0,,287,1,2014-01-12 14:44:18,R_2mEFjPJXenxWB4V,,2,6,6,6,5,2,2,1,1,6,6,1,2,4,3,5,3,5,99,85,58,58,76,72,57,25,100,100,43,24,9,dax,2,25,no,okay,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,1,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely low levels of empathy and a tendency to think of the natural world as having a fixed hierarchy.",false,don't
2014-01-12 14:36:44,2014-01-12 14:44:18,0,,454,1,2014-01-12 14:44:18,R_bmvNhQcJKxJSvM9,,2,7,4,4,1,7,6,2,6,6,6,1,1,5,5,5,5,6,95,15,60,50,80,60,30,50,99,99,15,5,9,dax,1,26,None,How beliefs are influenced.,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,6,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of low levels of empathy and finding it most natural to consider a situation from the perspective of those in power.",false,don't
2014-01-12 14:47:37,2014-01-12 14:55:36,0,,479,1,2014-01-12 14:55:36,R_6g9djLeWVpmjeJv,,2,7,6,5,6,7,6,4,4,7,7,4,3,3,2,4,4,3,95,81,45,30,85,75,80,80,98,98,7,5,9,dax,2,25,No,Estimate how poular certain beliefs or theories,3,1,2,1,There is a God.,3,there is a God,7,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-12 14:44:58,2014-01-12 15:02:20,0,,1042,1,2014-01-12 15:02:20,R_b9Dou5m3qdq3Zdz,,2,6,6,2,6,6,6,4,5,7,6,1,1,4,4,4,4,3,95,80,75,60,80,70,60,75,99,90,20,20,"3,4",,1,25,No,Linking rational scientific though to belief.,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,4,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of embracing authority and finding comfort in the idea that there are correct and incorrect ways to do things.",true,do
2014-01-12 15:14:25,2014-01-12 15:17:50,0,,205,1,2014-01-12 15:17:50,R_cUdN7dZjipNEAN7,,2,7,7,7,7,1,1,1,1,7,7,1,1,4,3,4,4,4,80,70,60,60,50,30,50,50,100,100,10,10,"1,3,4",,2,28,no,religion,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely a tendency to reject authority and find comfort in the idea that good and bad outcomes are beyond their control.",false,don't
2014-01-12 12:43:39,2014-01-12 12:43:45,0,,6,0,2014-01-12 16:43:47,R_5C0OuP3caB3l6M5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-12 13:18:06,2014-01-12 13:21:32,0,,206,0,2014-01-12 17:21:56,R_37OAvmxgS1xCKln,,2,7,7,7,2,7,5,7,7,5,5,1,1,5,5,5,5,5,90,70,60,40,60,60,40,50,95,70,10,10,"1,2,4",,,,,,,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,7,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-12 13:52:40,2014-01-12 13:52:45,0,,5,0,2014-01-12 17:53:12,R_beVm2U6Dn824OcR,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22 10:22:34,2014-01-22 10:25:26,0,,172,1,2014-01-22 10:25:26,R_8D3TEf4bXqCS21L,,2,7,7,7,7,2,1,1,1,6,7,1,1,6,4,6,4,1,98,95,95,80,85,80,25,30,99,99,10,2,9,dax,1,26,nope,unsure,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,6,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-22 10:20:51,2014-01-22 10:28:03,0,,432,1,2014-01-22 10:28:03,R_9pJhuPwn7GQdy7j,,2,7,7,7,7,1,1,1,1,7,7,1,1,5,7,3,5,1,95,60,20,50,90,90,60,90,99,99,10,30,9,DAX,1,25,no,seeing how people think,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-22 10:26:20,2014-01-22 10:30:27,0,,247,1,2014-01-22 10:30:27,R_6SFhHCKVzWWkobr,,2,6,5,6,6,2,3,3,2,6,6,2,2,3,6,6,7,6,70,65,65,58,80,75,40,65,67,75,30,30,9,dax,2,28,,,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,6,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-22 10:24:19,2014-01-22 10:32:18,0,,479,1,2014-01-22 10:32:19,R_8GGuNFLI40N6FQ9,,2,7,7,4,6,6,7,3,2,7,7,4,2,4,4,2,4,4,95,95,60,45,90,65,30,45,100,100,35,35,9,dax,2,60,no problems,what an individual believes as compared to how others believe,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,3,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-22 10:33:29,2014-01-22 10:34:05,0,,36,1,2014-01-22 10:34:05,R_8uXUS6LvLuvLvMh,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22 10:30:53,2014-01-22 10:34:58,0,,245,1,2014-01-22 10:34:58,R_cCPKgEosdqDWPvT,,2,6,4,7,6,2,4,4,5,7,7,4,4,5,2,5,3,3,80,50,75,65,85,75,50,55,99,99,35,35,9,dax,2,24,no,how my personal beliefs affect what information i choose to believe,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,4,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-22 10:40:18,2014-01-22 10:49:43,0,,565,1,2014-01-22 10:49:44,R_89aPvlCtxyvdXG5,,2,6,5,6,6,2,2,2,2,6,6,1,2,5,5,3,3,5,99,99,60,75,50,50,40,40,99,99,5,5,9,dax,2,24,"It was hard understanding the first few questions about what I thought. ","I'm not really sure. ",3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,1,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-22 10:45:40,2014-01-22 10:50:51,0,,311,1,2014-01-22 10:50:51,R_29mLvMZI1Zc17E1,,2,5,5,6,7,2,1,3,3,6,6,4,2,5,4,4,4,6,90,92,82,70,65,56,72,54,98,90,20,32,9,dax,1,21,No,"How writing affects perception of a spiritual ideal ",3,1,2,1,There is a God.,3,there is a God,2,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely a tendency to embrace authority and find comfort in the idea that someone is watching over them.",true,do
2014-01-22 10:35:57,2014-01-22 10:51:42,0,,945,1,2014-01-22 10:51:42,R_4N1MKTyDIMnTAup,,2,7,6,7,7,1,4,1,1,7,7,5,1,6,4,4,7,1,100,80,40,80,60,40,40,60,100,100,30,5,9,dax,1,40,I had no problems with this survey. Everything was clear to me.,To see how people with different beliefs vary in the way they fill out this survey.,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-22 10:50:09,2014-01-22 10:52:59,0,,170,1,2014-01-22 10:52:59,R_9XJ2NsBOA1KpzYp,,2,4,5,4,4,7,3,4,5,7,2,1,6,4,5,4,5,5,13,60,100,45,50,55,3,3,2,87,77,62,9,dax,1,29,no. it was good,to see how moral people still are,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,1,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely high levels of empathy and a tendency to anthropomorphize non-human animals.",true,do
2014-01-22 10:50:49,2014-01-22 10:55:20,0,,271,1,2014-01-22 10:55:20,R_82NCpI0TpX7b3Q9,,2,6,6,7,3,4,1,1,1,7,7,2,1,4,4,4,4,6,95,95,75,30,50,30,40,40,90,90,20,10,9,dax,2,26,no,no idea,3,2,2,1,There is a God.,9,there is a God,4,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of rejecting authority and finding comfort in the idea that they can be trusted to do the right thing.",false,don't
2014-01-22 10:54:12,2014-01-22 10:57:33,0,,201,1,2014-01-22 10:57:33,R_9YSLDT817OINIhv,,2,6,5,7,7,6,2,4,4,6,7,1,2,4,4,5,4,5,100,50,20,50,75,50,25,50,100,100,25,10,9,dax,2,25,n/a,different beliefs and which information influences them,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-22 10:55:41,2014-01-22 11:00:43,0,,302,1,2014-01-22 11:00:43,R_6qY86nbxtEf8VZb,,2,6,6,6,5,1,1,1,1,7,7,5,3,2,3,3,3,5,90,90,60,70,70,70,70,60,90,90,20,10,9,dax,2,26,,If people without religious beliefs can be persuaded by the written word.,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,6,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
