StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q26_18,Q27_29,Q29,Q31,Q33,Q34,Q35,Q36,Q37,Q38,Q81,Q82,Q102,Q103,Q106,CommonUncommon,SeenText,ProperImproper,ReflectText
2017-03-25 12:10:27,2017-03-25 12:18:44,0,100,496,1,2017-03-25 12:18:45,R_1LwgMGSTwxmkOaZ,anonymous,2,3,5,4,4,3,6,7,1,1,1,2,54,"No, nothing seemed to appear incorrectly and I didn't find anything confusing.","I'm not sure, but maybe how scientific explanations for religion will affect believers and non-believers.",3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:16:15,2017-03-25 12:18:54,0,100,158,1,2017-03-25 12:18:55,R_1g0muDE4sRszAOM,anonymous,2,7,7,3,7,7,7,6,1,1,1,2,44,None,"Perceptions about belief in God with brain activity ",3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:10:08,2017-03-25 12:18:54,0,100,526,1,2017-03-25 12:18:55,R_uqvjEF0Wz8wK4gh,anonymous,2,6,5,3,4,5,5,4,2,1,1,1,30,Nope,"It is about our view ",3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:14:19,2017-03-25 12:19:02,0,100,283,1,2017-03-25 12:19:04,R_1NfQ0c0O0SplB4v,anonymous,2,4,6,4,4,4,5,5,1,1,1,2,31,Not particularly.,I think it is gauging opinions on scientific data relating to religious belief.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:14:31,2017-03-25 12:19:10,0,100,278,1,2017-03-25 12:19:12,R_1gUVnei6DpqpIPw,anonymous,2,7,3,4,5,4,3,3,4,1,1,2,68,no problems,not sure,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:13:16,2017-03-25 12:19:11,0,100,355,1,2017-03-25 12:19:13,R_1M0osnJzNfSvsWo,anonymous,2,7,7,4,7,7,6,5,1,1,2,2,35,no,If someone religious belief's have a effort on their judgement,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:12:02,2017-03-25 12:19:14,0,100,432,1,2017-03-25 12:19:16,R_3PbEfwbiRnzzR43,anonymous,2,7,4,4,4,4,4,4,1,1,1,2,49,Some of the questions were ambiguous.,I have no idea.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:14:50,2017-03-25 12:19:17,0,100,267,1,2017-03-25 12:19:19,R_3s5h334L5a08obe,anonymous,2,6,5,4,6,4,5,5,3,2,1,2,27,No.,"It was interesting. ",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:15:13,2017-03-25 12:19:30,0,100,257,1,2017-03-25 12:19:31,R_10vprRgkLkpvkOA,anonymous,2,4,5,4,6,2,4,6,4,2,1,1,31,None.,Religion and having confidence in a study about how the brain affects religious believes.,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:15:32,2017-03-25 12:19:32,0,100,240,1,2017-03-25 12:19:34,R_3PcwbsRHFdT83eb,anonymous,2,4,4,4,4,4,4,4,3,2,1,2,25,,,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:16:12,2017-03-25 12:19:43,0,100,211,1,2017-03-25 12:19:44,R_UL5cNsX6iBeJMOt,anonymous,2,1,6,4,5,5,5,5,2,1,1,2,34,,I'm not sure.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:11:08,2017-03-25 12:19:44,0,100,516,1,2017-03-25 12:19:46,R_0CEfeKqNw1Xyqc1,anonymous,2,2,2,4,4,4,3,3,1,2,2,1,26,,,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:16:20,2017-03-25 12:19:44,0,100,204,1,2017-03-25 12:19:46,R_1LUncjVCOcBTkHm,anonymous,2,1,3,3,6,4,3,3,1,1,1,1,36,Nothing.,To see what effect a study about belief in God has on people who believe or don't believe in God.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:16:51,2017-03-25 12:19:46,0,100,174,1,2017-03-25 12:19:47,R_ufiOcKEsxIc1s9X,anonymous,2,1,6,4,4,5,5,6,4,2,1,1,41,Everything was clear.,Belief in fact from scientific research.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:11:57,2017-03-25 12:19:50,0,100,472,1,2017-03-25 12:19:51,R_BssX4NogQTJbceB,anonymous,2,7,6,3,4,4,2,6,1,2,1,2,35,no,If learning about a disfunctioning part of our brain would make us believe that God did or did not exist.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:16:08,2017-03-25 12:19:50,0,100,222,1,2017-03-25 12:19:52,R_11dtMZfowFubODx,anonymous,2,7,4,3,4,4,4,5,1,1,1,1,27,No,How evidence may impact perception of beliefs,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:14:53,2017-03-25 12:19:51,0,100,298,1,2017-03-25 12:19:53,R_spwRrVLMWNSyHwR,anonymous,2,2,5,4,6,2,5,3,1,2,1,2,49,no,not sure,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:10:50,2017-03-25 12:19:57,0,100,547,1,2017-03-25 12:19:59,R_29h6EW2hS241r3N,anonymous,2,7,3,4,4,4,3,3,1,2,2,1,31,,How concrete is an individual's belief in God. Does conflicting evidence change their opinion.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:13:27,2017-03-25 12:20:02,0,100,395,1,2017-03-25 12:20:04,R_9Am96VHzBTh87Lz,anonymous,2,5,6,4,4,3,2,3,1,2,2,2,55,"Not confusing ",Spritual belief,2,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:15:06,2017-03-25 12:20:04,0,100,298,1,2017-03-25 12:20:06,R_ZlpVerZmu6bvUch,anonymous,2,7,7,2,6,6,7,7,4,1,1,2,64,No,Logic,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:17:33,2017-03-25 12:20:08,0,100,154,1,2017-03-25 12:20:09,R_1LXWhsn0khavnYS,anonymous,2,1,1,4,4,3,2,2,3,2,1,2,36,No,Not sure,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:15:13,2017-03-25 12:20:15,0,100,301,1,2017-03-25 12:20:16,R_31gFtrSWc5JyU90,anonymous,2,6,4,4,4,4,5,6,1,2,1,2,33,no,i have no idea,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:17:21,2017-03-25 12:20:17,0,100,175,1,2017-03-25 12:20:18,R_2PppxiOjmm47sH4,anonymous,2,2,4,4,4,4,4,4,2,1,1,2,38,no,no idea,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:14:59,2017-03-25 12:20:22,0,100,322,1,2017-03-25 12:20:23,R_sAtKfWnbhAXTbVv,anonymous,2,4,1,4,4,4,3,5,1,1,1,2,39,no,How people can be influenced about there beleifs,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:16:02,2017-03-25 12:20:22,0,100,259,1,2017-03-25 12:20:23,R_12sPABzszQYU7nM,anonymous,2,7,4,4,4,4,1,1,4,1,1,1,42,None,Scientific research in the belief of God.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:18:15,2017-03-25 12:20:22,0,100,127,1,2017-03-25 12:20:24,R_2ltGT0TXxCiIJbP,anonymous,2,6,6,3,5,5,6,5,2,1,1,1,36,no,about issues on economist,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:17:44,2017-03-25 12:20:23,0,100,158,1,2017-03-25 12:20:25,R_1LvDQ1nx3xdQOu4,anonymous,2,6,6,4,7,7,6,6,1,1,1,1,27,No issues at all.,Perceptions of brain activity in religious individuals.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:16:43,2017-03-25 12:20:25,0,100,221,1,2017-03-25 12:20:27,R_22JIQlSmZ7WmpHx,anonymous,2,1,7,4,4,4,6,7,4,1,1,2,32,no,i am not sure,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:16:22,2017-03-25 12:20:32,0,100,250,1,2017-03-25 12:20:34,R_1Opml1oI5zPjw9x,anonymous,2,4,5,4,4,4,4,2,3,1,2,1,31,,"It was surprising to me to find that a proper brain which would likely use logic and reason would be functioning properly believing in an unknown, unproven by facts idea",3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:17:05,2017-03-25 12:20:33,0,100,208,1,2017-03-25 12:20:35,R_2PhxUlSSw33n4ql,anonymous,2,6,6,3,3,4,3,6,4,1,1,2,54,,I think you're looking to understand people's attitudes to research findings.,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:17:19,2017-03-25 12:20:38,0,100,199,1,2017-03-25 12:20:39,R_3KNQxR21uHcLu8N,anonymous,2,3,4,4,6,4,5,6,1,1,1,1,32,No.,How scientific discoveries affect our belief.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:16:34,2017-03-25 12:20:37,0,100,243,1,2017-03-25 12:20:39,R_1Iblhy0Ea2Wd2Zi,anonymous,2,4,7,4,7,4,4,3,2,1,1,3,45,n/a,unsure,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:18:06,2017-03-25 12:20:44,0,100,157,1,2017-03-25 12:20:45,R_Z811gHcOkznVkIh,anonymous,2,4,3,4,2,2,4,5,1,1,1,1,26,Nope.,Belief and ability to sway belief in god.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:10:50,2017-03-25 12:20:54,0,100,603,1,2017-03-25 12:20:55,R_2bVEEmArmw2GKTq,anonymous,2,1,4,4,4,1,1,5,1,2,1,1,51,No.  Everything was clear.,To see if our beliefs are influenced by our knowledge of how the brain works.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:17:21,2017-03-25 12:20:55,0,100,213,1,2017-03-25 12:20:56,R_1IuWgZ8HDfiq1JV,anonymous,2,6,2,4,4,4,1,1,3,2,2,2,61,no,possibly about religion and science,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:17:11,2017-03-25 12:21:00,0,100,229,1,2017-03-25 12:21:02,R_3HtYoji9JeO3ZZG,anonymous,2,1,2,4,6,6,4,5,2,1,1,2,32,No,If we believe research we hear about in the media.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:15:47,2017-03-25 12:21:07,0,100,319,1,2017-03-25 12:21:09,R_27py5oYzKrEkDiG,anonymous,2,7,5,4,4,4,4,4,3,1,2,2,66,"No, it was all good!",If you believe in this study about believing in God.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:17:35,2017-03-25 12:21:08,0,100,213,1,2017-03-25 12:21:10,R_5bYo6RKn8AHGMlr,anonymous,2,2,6,3,6,4,6,5,2,1,1,1,61,no,How scientific evidence on why people have belief in God influence their feelings.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:12:55,2017-03-25 12:21:09,0,100,493,1,2017-03-25 12:21:10,R_1hKcMcSW18I9tCx,anonymous,2,2,6,4,3,3,7,7,1,1,1,1,61,No,The relationship between science and religious beliefs.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:14:58,2017-03-25 12:21:11,0,100,373,1,2017-03-25 12:21:13,R_Ua74NVJdHltxE9r,anonymous,2,1,5,4,4,2,6,6,1,2,1,1,70,no problems,"bolstering the veracity of scientific research. ",2,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:16:51,2017-03-25 12:21:15,0,100,264,1,2017-03-25 12:21:17,R_1eXHZcCWN8Qb5LB,anonymous,2,3,2,4,3,2,2,6,2,2,2,1,34,No problems,Made me think about my belief systems,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:18:17,2017-03-25 12:21:23,0,100,185,1,2017-03-25 12:21:24,R_UL5DjM3HfuDL7bj,anonymous,2,5,5,4,3,3,5,5,1,1,1,2,22,No,Perhaps whether positive or negative circumstances influence someone's opinion on a piece of belief,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:15:03,2017-03-25 12:21:29,0,100,385,1,2017-03-25 12:21:30,R_3qCMeznLbHrfO3o,anonymous,2,7,6,3,3,3,7,7,1,2,1,2,60,no,?,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:19:02,2017-03-25 12:21:33,0,100,150,1,2017-03-25 12:21:34,R_2ClDzlLMrNZr4Vj,anonymous,2,7,4,4,4,4,7,7,1,1,1,2,22,none,unsure,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:13:06,2017-03-25 12:21:36,0,100,510,1,2017-03-25 12:21:37,R_uhbkJG0Sntqe2sN,anonymous,2,7,5,4,7,7,1,4,4,2,1,2,43,no,research on belief in God,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:17:53,2017-03-25 12:21:41,0,100,228,1,2017-03-25 12:21:43,R_1OI7d5xwr7H7gi0,anonymous,2,2,1,4,7,7,1,5,4,2,2,1,29,,"perceptions of belief and proof of belief ",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:18:01,2017-03-25 12:21:50,0,100,228,1,2017-03-25 12:21:52,R_33ycwPw0za4KWqC,anonymous,2,6,5,4,4,4,5,6,1,2,1,2,42,No.,I have no idea what the survey is about.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:18:44,2017-03-25 12:22:01,0,100,196,1,2017-03-25 12:22:02,R_1hyiQ5hDuC1FqML,anonymous,2,1,1,4,4,1,6,6,1,2,1,1,30,,Determining how people feel about neuroscience and how it deals with religious belief,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:18:23,2017-03-25 12:22:02,0,100,219,1,2017-03-25 12:22:04,R_2cjxVWwIxJYvlL8,anonymous,2,2,5,3,4,4,5,5,3,2,1,1,52,None,"Reading comprehension? ",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:21:57,2017-03-25 12:22:02,0,100,5,1,2017-03-25 12:22:04,R_2THqG20XXjc1ywk,anonymous,1,,,,,,,,,,,,,,,,,,,
2017-03-25 12:20:30,2017-03-25 12:22:06,0,100,96,1,2017-03-25 12:22:08,R_3jcCRWqwfdL0GcP,anonymous,2,5,5,3,7,4,5,5,1,1,1,2,32,no,belief in research study,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:08:28,2017-03-25 12:22:09,0,100,821,1,2017-03-25 12:22:10,R_3O1R8xpW1xQcKzt,anonymous,2,3,5,4,6,4,5,6,1,1,1,1,50,I didn't have any problems with this survey.   Nothing was confusing.,I think this survey is trying to understand the extent that a science report can impact the strength of an individual's religious beliefs.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:18:38,2017-03-25 12:22:14,0,100,215,1,2017-03-25 12:22:16,R_3oTRteZ800wxwbc,anonymous,2,1,5,4,6,2,5,6,4,1,1,1,53,No problems,Evaluation of evidence,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:19:48,2017-03-25 12:22:17,0,100,149,1,2017-03-25 12:22:19,R_3nu9qkpOR5YPEhI,anonymous,2,7,4,4,4,4,1,2,2,2,1,2,27,No,I don't know,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:18:12,2017-03-25 12:22:28,0,100,256,1,2017-03-25 12:22:30,R_2VmgyK4Ikz23ruV,anonymous,2,2,6,4,4,3,7,7,4,1,1,2,41,,It might be to see if people would change a religious belief when presented with scientific evidence.,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:19:19,2017-03-25 12:22:32,0,100,193,1,2017-03-25 12:22:34,R_1IGUwi12wCX3ylQ,anonymous,2,4,2,4,6,6,4,5,1,1,1,1,42,none,unsure,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:17:21,2017-03-25 12:22:48,0,100,326,1,2017-03-25 12:22:49,R_db3gctbV8hvnVQZ,anonymous,2,1,1,4,2,4,2,2,4,2,1,1,31,,about belief in god,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:14:14,2017-03-25 12:22:55,0,100,521,1,2017-03-25 12:22:57,R_2zSKGLluOt9ifGo,anonymous,2,1,4,4,4,3,5,5,2,2,1,1,25,no,"what people think the correlation of a ""fact"" that is presented",3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:20:47,2017-03-25 12:22:57,0,100,130,1,2017-03-25 12:22:58,R_25XxYnRBryNbVxF,anonymous,2,7,7,4,7,7,7,7,1,1,1,2,31,NO,Interesting,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:20:47,2017-03-25 12:22:58,0,100,130,1,2017-03-25 12:23:00,R_3Rt2jVoTwZyicBk,anonymous,2,7,7,3,4,4,2,2,1,1,1,1,36,No,I don't know,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:17:56,2017-03-25 12:23:02,0,100,305,1,2017-03-25 12:23:03,R_6yP0SExY0segNfb,anonymous,1,,,,,,,,,,,,,,,,,,,
2017-03-25 12:20:07,2017-03-25 12:23:01,0,100,174,1,2017-03-25 12:23:03,R_2Xoo0IYEh1rjISh,anonymous,2,4,4,3,1,1,6,7,3,1,2,1,33,,,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:17:57,2017-03-25 12:23:02,0,100,304,1,2017-03-25 12:23:03,R_9Bo8zFqWKTcO361,anonymous,1,,,,,,,,,,,,,,,,,,,
2017-03-25 12:20:15,2017-03-25 12:23:11,0,100,176,1,2017-03-25 12:23:13,R_1oHdbJzcY36HO3c,anonymous,2,5,3,4,6,4,2,6,3,1,1,1,30,No issues,"The premise interested me, particularly thinking whether scientific evidence should define a basis for confirming a religious belief.",3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:20:16,2017-03-25 12:23:12,0,100,175,1,2017-03-25 12:23:14,R_3Mb5NSzlmVw6LHL,anonymous,2,1,1,4,1,1,2,2,1,1,2,2,53,"no ",unsure,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:18:23,2017-03-25 12:23:15,0,100,291,1,2017-03-25 12:23:16,R_x9kUSnQxVvrZRQZ,anonymous,2,2,3,4,6,4,4,3,1,1,1,1,30,None,"Whether or not scientific evidence can lead to increased belief in the existence of God. ",3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:14:25,2017-03-25 12:23:21,0,100,536,1,2017-03-25 12:23:23,R_1LbzpEe9LSHqvPW,anonymous,2,7,5,4,3,3,2,4,4,2,1,2,65,no problems,Why people really believe in God.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:20:24,2017-03-25 12:23:21,0,100,177,1,2017-03-25 12:23:23,R_PM3r43pvUJ6rGOB,anonymous,2,3,4,4,3,3,4,3,1,2,1,1,21,no,people's perceptions about beliving in a god,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:19:32,2017-03-25 12:23:24,0,100,231,1,2017-03-25 12:23:25,R_1kHXhjPc2Odw3rc,anonymous,2,5,4,3,5,4,6,6,3,1,1,1,25,"The last questions were kind of confusing. The uncommon part was odd. It said uncommon in the paragraph but said the function relates to belief. ",Human Behavior,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:21:09,2017-03-25 12:23:23,0,100,134,1,2017-03-25 12:23:26,R_SQ7dcJRSz3xZBhn,anonymous,2,5,3,4,1,1,3,2,,2,1,1,27,,unsure,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:15:20,2017-03-25 12:23:22,0,100,482,1,2017-03-25 12:23:27,R_3el57xNqBkUOzIN,anonymous,2,7,,4,3,4,1,2,4,2,1,2,51,no,How reports affect our way of thinking,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:23:37,2017-03-25 12:23:42,0,100,5,1,2017-03-25 12:23:44,R_C1s6MORy4Asp2jT,anonymous,1,,,,,,,,,,,,,,,,,,,
2017-03-25 12:16:10,2017-03-25 12:23:46,0,100,456,1,2017-03-25 12:23:48,R_29bHKNgtBT7YVDT,anonymous,2,1,1,4,5,6,2,2,4,2,1,2,30,,about believing in god,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:21:19,2017-03-25 12:23:57,0,100,157,1,2017-03-25 12:23:59,R_2QDpDbhH652T9cV,anonymous,2,4,3,4,4,4,3,6,1,2,1,2,31,,Something about religious beliefs and the brain. I don't know exactly what though.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:19:42,2017-03-25 12:24:04,0,100,261,1,2017-03-25 12:24:06,R_3elXBg5C98eTZnD,anonymous,2,1,1,4,7,4,1,1,4,1,1,1,52,No,A persons religious beliefs and whether science could sway those beliefs.,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:19:55,2017-03-25 12:24:06,0,100,250,1,2017-03-25 12:24:07,R_1IFufvsfvsKCAE2,anonymous,2,5,6,4,6,6,3,3,2,1,1,1,28,"Nope, one question was asked twice though. It was about Michael and I think it was asking how this affects his belief in god but I don't remember for sure. ","To see how gullible we are. ",3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:18:42,2017-03-25 12:24:21,0,100,338,1,2017-03-25 12:24:22,R_330SpuLldfS3WN6,anonymous,2,7,4,3,5,4,3,2,3,2,1,2,62,No just hard to believe.,Assessing participant's attitude whether this premise is true or not.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:24:18,2017-03-25 12:24:32,0,100,13,1,2017-03-25 12:24:33,R_3sv81u8z65ft0xr,anonymous,1,,,,,,,,,,,,,,,,,,,
2017-03-25 12:24:10,2017-03-25 12:24:35,0,100,25,1,2017-03-25 12:24:36,R_2Qhf0jtDHaCKEft,anonymous,1,,,,,,,,,,,,,,,,,,,
2017-03-25 12:22:42,2017-03-25 12:24:36,0,100,113,1,2017-03-25 12:24:38,R_27VHT1O2o7ptK5S,anonymous,2,2,2,4,6,6,3,3,1,1,1,2,29,everything worked fine,belief in god,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:16:50,2017-03-25 12:24:54,0,100,484,1,2017-03-25 12:24:56,R_3DcCf1bpCOmg6Vb,anonymous,2,6,6,4,4,5,5,5,2,2,1,2,34,no,religious beliefs,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:20:36,2017-03-25 12:25:03,0,100,267,1,2017-03-25 12:25:05,R_3p9ircYUoyDZwzu,anonymous,2,6,5,4,5,3,3,5,4,2,1,1,51,none,"Thoughts of negatively reinforced belief in God's existence. ",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:20:15,2017-03-25 12:25:04,0,100,289,1,2017-03-25 12:25:06,R_3isCuNgLCpMm4dH,anonymous,2,7,3,3,4,4,1,6,1,2,1,2,52,no,"I am not sure. ",3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:21:02,2017-03-25 12:25:09,0,100,246,1,2017-03-25 12:25:11,R_2txs6NhX62IV1BO,anonymous,2,2,6,4,5,5,2,5,1,1,1,1,35,"I think I did have a problem.  unfortunately, it isn't on my end, so I'm not able to see it.",I don't know,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:17:08,2017-03-25 12:25:11,0,100,482,1,2017-03-25 12:25:12,R_3MmxXrBBfbabTRa,anonymous,2,1,7,3,4,4,7,7,1,2,1,1,26,,,2,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:19:06,2017-03-25 12:25:12,0,100,365,1,2017-03-25 12:25:15,R_33pQzjvS9OZMsQx,anonymous,2,6,5,4,6,6,5,6,1,1,1,1,29,no,belief in god,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:20:50,2017-03-25 12:25:25,0,100,274,1,2017-03-25 12:25:27,R_qUsKAdHYRrPrwrf,anonymous,2,5,5,4,6,5,3,4,4,1,1,1,63,no problems,beliefs and persuasion?,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:21:27,2017-03-25 12:25:33,0,100,245,1,2017-03-25 12:25:35,R_1Fx1L9V9qPXrFsN,anonymous,2,7,5,3,3,4,4,5,2,1,1,1,57,no,Making people aware that there might be a connection in brain activity and religious beliefs.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:20:59,2017-03-25 12:25:42,0,100,283,1,2017-03-25 12:25:44,R_cuVXBwBPCGO3eCt,anonymous,2,7,4,4,6,6,4,2,4,2,1,2,57,no,unsure,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:25:09,2017-03-25 12:25:53,0,100,43,1,2017-03-25 12:25:54,R_xsUHFiraMV7CtvX,anonymous,2,5,5,2,5,5,5,5,3,1,1,2,20,none,none,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:20:33,2017-03-25 12:25:55,0,100,321,1,2017-03-25 12:25:56,R_9uz3IM9Q0CFyrO9,anonymous,2,5,4,4,4,4,3,3,1,1,1,1,31,no,not sure,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:21:35,2017-03-25 12:25:55,0,100,259,1,2017-03-25 12:25:56,R_ZE5OAY4fBrdUoTL,anonymous,2,7,2,4,4,4,4,5,1,2,1,1,34,,scientific research,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:23:25,2017-03-25 12:25:56,0,100,150,1,2017-03-25 12:25:57,R_1f17Gch0N9TXaGX,anonymous,2,2,1,4,3,3,3,5,1,1,1,1,35,no,I don't know,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:18:20,2017-03-25 12:25:57,0,100,456,1,2017-03-25 12:25:58,R_2z8zOiHyx7DNo8i,anonymous,2,7,7,3,6,6,5,5,3,2,1,1,43,no,The effects on a study about cognition on religious people,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:24:26,2017-03-25 12:25:56,0,100,89,1,2017-03-25 12:25:58,R_22kNUSp3E9NMeeu,anonymous,2,1,2,4,2,2,2,2,4,2,2,2,27,No,Religion,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:22:52,2017-03-25 12:26:02,0,100,189,1,2017-03-25 12:26:03,R_2abDlIo0Jg8Q31M,anonymous,2,7,1,4,4,4,1,3,1,2,1,2,42,no,what effect belief,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
