StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q26_18,Q13,Q13_9_TEXT,Q19,Q81,Q82,Q102,Q103,Q106,GodAtheism,GodAtheismLanguage,NormalAbnormal,PossessLack,Explanation
2014-05-06 07:18:51,2014-05-06 07:20:43,0,,112,1,2014-05-06 07:20:43,R_cYZgLVsL7sHEiEd,,2,21,18,19,20,21,20,20,1,9,dax,3,1,28,no,funding,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 07:19:18,2014-05-06 07:21:48,0,,150,1,2014-05-06 07:21:49,R_4Zu5uHDk5DC9hHf,,2,19,18,18,19,19,18,19,5,9,dax,6,1,28,No,Our predisposition to believe something based on prior beliefs.,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 07:39:42,2014-05-06 07:43:09,0,,207,1,2014-05-06 07:43:09,R_0GRfR9foNNjAfEp,,2,18,16,16,15,15,21,21,1,9,dax,,2,29,"On the previous screen, I felt confident that I recalled seeing all four statements.",I think this is about beliefs.,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 07:41:35,2014-05-06 07:44:46,0,,191,1,2014-05-06 07:44:47,R_25hDAY6YZ2cFyWF,,2,17,19,17,17,17,20,21,7,9,dax,2,2,49,none,paying attention to directions,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 07:48:55,2014-05-06 07:52:25,0,,210,1,2014-05-06 07:52:26,R_6nWfnG89Ff9tz8N,,2,19,19,21,20,19,19,20,3,9,dax,6,2,24,No problems.,"""vacuum believing""",3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 07:56:22,2014-05-06 07:59:06,0,,164,1,2014-05-06 07:59:06,R_bxA0qzhG9syIxlr,,2,19,19,16,17,17,21,21,5,9,dax,"2,3,5",2,35,No,Scientific rigor when contrasted with personal belief on behalf of the survey taker,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 08:02:10,2014-05-06 08:04:36,0,,146,1,2014-05-06 08:04:37,R_bBNDTL09ac3JTNP,,2,20,19,19,19,18,21,21,5,9,dax,6,2,39,,not sure,2,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 08:03:19,2014-05-06 08:06:10,0,,171,1,2014-05-06 08:06:11,R_9oGLFFWSLZnTyEB,,2,18,18,18,18,19,19,20,4,9,dax,6,1,32,,I don't know,2,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 08:07:47,2014-05-06 08:12:28,0,,281,1,2014-05-06 08:12:28,R_6MqMTB49nKsqB93,,2,17,20,17,18,16,21,21,6,9,dax,"2,3,5",1,32,Nope.,The willingness of people who either strongly believe in God or strongly disbelieve in God to prove that they are correct.,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 08:12:23,2014-05-06 08:14:18,0,,115,1,2014-05-06 08:14:18,R_9H68ad5CqMllHyB,,2,15,15,15,15,15,15,15,4,9,dax,2,1,31,no,Memory,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 08:32:16,2014-05-06 08:33:12,0,,56,1,2014-05-06 08:33:12,R_0DSJ0eNlGOihnHn,,2,17,19,17,19,18,19,19,3,9,dax,6,2,31,,I'm not sure.,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 08:33:50,2014-05-06 08:36:32,0,,162,1,2014-05-06 08:36:33,R_3CQYlv0A1on1YeV,,2,20,21,19,20,20,20,21,2,9,dax,6,2,28,no.,I think it would be interesting if this was true!,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 09:02:23,2014-05-06 09:05:22,0,,179,1,2014-05-06 09:05:23,R_9sEWfFSkBJ6sd7L,,2,19,20,19,18,18,19,21,7,9,dax,6,2,41,I had no problems,"I think it was about  how current findings affect beliefs. ",,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 09:15:34,2014-05-06 09:18:01,0,,147,1,2014-05-06 09:18:01,R_bdSWAeAMXErIi7H,,2,18,18,16,17,17,18,19,7,9,dax,2,2,43,no,connecting science with belief in a deity??,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 09:16:46,2014-05-06 09:19:43,0,,177,1,2014-05-06 09:19:44,R_55vr8wyPqV3WJGl,,2,15,15,15,15,15,21,21,7,4,,,1,44,no,easy,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 09:50:35,2014-05-06 09:52:27,0,,112,1,2014-05-06 09:52:28,R_0lijD9ITdLPE2GN,,2,20,19,19,17,17,20,20,6,9,dax,6,2,24,,,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 09:48:57,2014-05-06 09:53:38,0,,281,1,2014-05-06 09:53:39,R_1SRrPWKpzJPIdPT,,2,20,16,16,15,16,21,21,4,9,dax,6,2,29,N/A,How one would feel about the findings of an experiment based on their own beliefs.,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 10:18:12,2014-05-06 10:20:08,0,,116,1,2014-05-06 10:20:09,R_08OmoaMaru2yO1v,,2,19,20,19,19,19,21,20,1,9,dax,6,2,24,,How accepted/important the research is viewed compared to how religious you are.,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 10:18:58,2014-05-06 10:23:43,0,,285,1,2014-05-06 10:23:43,R_el2j2FvB4xPs7e5,,2,21,19,19,16,16,20,20,3,9,dax,,2,52,no problems,this survey is about whether or not a part of the brain can conclude that a person believes in God,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 06:34:44,2014-05-06 06:34:54,0,,10,0,2014-05-06 10:35:00,R_6nw9rXHjNufTds1,,2,,,,,,,,,,,,,,,,,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 10:39:49,2014-05-06 10:42:03,0,,134,1,2014-05-06 10:42:04,R_cZmGtUqsgfTfDqR,,2,15,19,19,18,16,21,20,2,9,dax,6,2,34,Personally I think the background was confusing and the letters could be bigger.,perceptions,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 10:58:43,2014-05-06 11:02:01,0,,198,1,2014-05-06 11:02:01,R_cXWMviwBRtJ209D,,2,16,18,18,16,19,20,21,3,9,dax,6,2,38,No.,Who should fund certain types of research.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 10:59:15,2014-05-06 11:02:50,0,,215,1,2014-05-06 11:02:50,R_2fRl5Ap2rhxUjgp,,2,21,19,19,21,21,21,21,4,9,dax,6,1,46,No!,Do believers have different brain chemistry/patterns?,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 07:30:33,2014-05-06 07:30:40,0,,7,0,2014-05-06 11:30:48,R_aVhW3JWDkrldlk1,,2,,,,,,,,,,,,,,,,,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 11:30:58,2014-05-06 11:34:48,0,,230,1,2014-05-06 11:34:48,R_ePvbEazjiyAXbEN,,2,18,15,15,15,15,15,15,1,9,dax,2,2,31,no problems,how far people are willing to go to get people to convert to their own religion,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 11:46:04,2014-05-06 11:47:40,0,,96,1,2014-05-06 11:47:40,R_2nJ5nAImIWHsSjP,,2,20,20,20,21,20,20,21,7,9,dax,"2,3,5,6",2,27,no,nothing,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 12:26:31,2014-05-06 12:29:12,0,,161,1,2014-05-06 12:29:12,R_20tercWYOdqfact,,2,19,19,19,18,17,19,20,6,9,dax,6,2,41,no,About beliefs,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 08:24:37,2014-05-06 08:32:10,0,,453,0,2014-05-06 12:32:12,R_1AXVUVGysgFmgp7,,2,17,19,19,19,19,19,20,3,9,dax,3,,,,,,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 12:42:10,2014-05-06 12:44:28,0,,138,1,2014-05-06 12:44:29,R_cv8KRfExkKj1PuZ,,2,16,17,20,18,15,19,21,5,9,dax,6,2,37,No,Not sure,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 12:42:09,2014-05-06 12:46:08,0,,239,1,2014-05-06 12:46:09,R_8Cco8ng2ZdAm3ch,,2,15,15,15,15,15,15,15,7,9,dax,3,2,22,No.,To see the difference between how believers in God and athiests think about scientific research that relates to God.,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 13:06:01,2014-05-06 13:23:01,0,,1020,1,2014-05-06 13:23:02,R_0wRIMkjwCxey67X,,2,19,18,18,20,19,19,19,3,9,dax,6,2,29,no,government research,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 13:19:33,2014-05-06 13:24:23,0,,290,1,2014-05-06 13:24:24,R_9ZFfJ3UUyrSl6u1,,2,20,15,15,17,15,21,20,1,9,dax,6,1,57,No,Religion beliefs,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 09:40:30,2014-05-06 09:44:16,0,,226,0,2014-05-06 13:44:24,R_38zoBTn8Kydg9XT,,2,20,19,16,15,15,16,20,4,,,,,,,,,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 13:52:56,2014-05-06 13:58:05,0,,309,1,2014-05-06 13:58:05,R_e2oYCmzRURd0LMF,,2,16,16,16,16,16,21,21,7,9,dax,"2,3,5",2,33,"After I answered the question about what questions were asked, I wasn't sure if I entered it correctly...if I was supposed to answer what HAD been asked or what HADN'T been asked. I hope I don't skew your study.",The effect of research claims on opinion and how many people really know how to recognize a valid study,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 13:59:42,2014-05-06 14:02:52,0,,190,1,2014-05-06 14:02:52,R_9NuVQ0T4fMWfNLD,,2,19,17,19,18,15,21,19,6,9,dax,6,1,29,No Problems,How people react to the findings depending on their religious beliefs,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 15:18:19,2014-05-06 15:23:01,0,,282,1,2014-05-06 15:23:01,R_eRiBYey0uHQJGHH,,2,20,20,18,19,16,20,21,6,9,dax,6,1,24,everything went smoothly,not sure.  I'm guessing something about religon and schools.,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 15:39:44,2014-05-06 15:41:53,0,,129,1,2014-05-06 15:41:54,R_eFpvtBBE6RO6VuZ,,2,19,18,20,18,16,20,20,6,,,6,2,28,No,Religion and perception,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 17:45:38,2014-05-06 17:45:45,0,,7,1,2014-05-06 17:45:46,R_25JQAK0iv53qo9D,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-06 19:11:33,2014-05-06 19:14:12,0,,159,1,2014-05-06 19:14:13,R_dpCx4T3xknUjfXD,,2,20,16,17,18,18,19,20,7,9,dax,5,1,55,no,perceptions,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 19:28:51,2014-05-06 19:30:46,0,,115,1,2014-05-06 19:30:47,R_2fx7JJjMsKCccnP,,2,20,17,17,16,15,21,21,4,9,dax,6,2,33,None,Perceptions of religion and science,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 19:45:00,2014-05-06 19:47:39,0,,159,1,2014-05-06 19:47:40,R_0Sv3sLStovGIBnL,,2,18,16,16,16,16,21,21,4,9,dax,,2,27,no,if government should fund research about religious things,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 20:11:23,2014-05-06 20:13:40,0,,137,1,2014-05-06 20:13:40,R_eUKAq1GbpEQjLRX,,2,21,20,20,20,16,21,21,7,9,dax,6,2,54,no,attention span,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 20:32:00,2014-05-06 20:34:37,0,,157,1,2014-05-06 20:34:38,R_6nbAmCL71uklcqx,,2,20,19,19,18,19,21,19,3,"3,4",,,1,20,none,gathering information about the processing of information by individuals and groups,2,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 21:11:01,2014-05-06 21:12:22,0,,81,1,2014-05-06 21:12:22,R_3gS9vKoVOYma36B,,2,20,19,19,16,20,20,20,1,9,dax,6,1,23,No,,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 21:15:32,2014-05-06 21:18:30,0,,178,1,2014-05-06 21:18:31,R_8vrtDLdufiXR9zf,,2,20,18,16,18,19,21,20,7,9,dax,5,1,35,,Relation of a persons beliefs and new scientific findings,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 22:29:10,2014-05-06 22:31:02,0,,112,1,2014-05-06 22:31:03,R_2mLntKTK1aJ6ltX,,2,17,17,17,20,15,21,20,5,9,dax,6,2,20,"The system didn't load, making me have to start the survey again",How believers versus nonbelievers feel and react to a research experiment.,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 22:41:02,2014-05-06 22:42:53,0,,111,1,2014-05-06 22:42:53,R_7WJWUxDo5UAZGkt,,2,20,19,19,16,19,21,21,2,9,dax,6,2,31,no,morality,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-06 23:19:01,2014-05-06 23:21:11,0,,130,1,2014-05-06 23:21:12,R_eEDdkBvxWg34fwF,,2,18,18,18,18,18,18,18,4,9,dax,6,1,29,not sure,my opion,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 00:01:30,2014-05-07 00:05:32,0,,242,1,2014-05-07 00:05:32,R_20noPGxcUF4SiuV,,2,18,16,20,19,15,21,21,4,9,dax,,1,25,no,how fast people accept supposed facts?,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 00:24:23,2014-05-07 00:28:05,0,,222,1,2014-05-07 00:28:06,R_5p9lz1o6bk8cAWV,,2,19,20,20,19,21,20,18,5,9,dax,6,1,27,nope,To find out peoples view on atheists and how they would view a finding that causes atheism.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 00:55:08,2014-05-07 01:00:15,0,,307,1,2014-05-07 01:00:16,R_dclsQBKJI7MguUd,,2,18,16,16,16,16,20,20,5,9,dax,,2,57,,testing people's beliefs in researchers,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 01:59:32,2014-05-07 01:59:38,0,,6,1,2014-05-07 01:59:39,R_aWVVYVB6Y8max6J,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-06 22:27:41,2014-05-06 22:28:55,0,,74,0,2014-05-07 02:29:03,R_2ay42BjJiCccuS9,,2,17,17,17,19,16,21,19,,,,,,,,,,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 03:02:51,2014-05-07 03:06:29,0,,218,1,2014-05-07 03:06:30,R_din26sSaGuNfKO9,,2,21,21,21,20,20,21,21,4,9,dax,6,2,45,"No. ","Attitudes toward science and religion? I can't be more specific, but I would like to know!",3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-06 23:15:58,2014-05-06 23:16:08,0,,10,0,2014-05-07 03:16:15,R_2aYlPRiwp25FsnH,,2,,,,,,,,,,,,,,,,,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 06:52:16,2014-05-07 06:54:39,0,,143,1,2014-05-07 06:54:40,R_8vM3367vM795rbn,,2,19,19,19,17,17,20,20,6,9,DAX,2,1,52,NONE,I AM NOT SURE,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 07:04:42,2014-05-07 07:06:11,0,,89,1,2014-05-07 07:06:12,R_9Ev5TN47UPYF1eR,,2,19,19,20,19,18,19,18,7,9,dax,6,1,27,,I have no idea,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 07:06:39,2014-05-07 07:10:49,0,,250,1,2014-05-07 07:10:50,R_0r1gpcA72P3EGVL,,2,17,18,20,19,20,15,21,5,9,dax,"2,5",1,41,no,"i dont know ",3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 07:04:07,2014-05-07 07:11:46,0,,459,1,2014-05-07 07:11:46,R_6r1fLBXFTcyI8PX,,2,21,21,21,21,21,21,21,4,9,dax,2,1,23,no,Perceptions of people. :),3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 07:11:47,2014-05-07 07:14:21,0,,154,1,2014-05-07 07:14:22,R_6sY0JRU1zYxlcsl,,2,21,19,19,19,19,21,21,6,9,dax,,1,22,,,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 07:13:48,2014-05-07 07:16:54,0,,186,1,2014-05-07 07:16:54,R_0f8ldU00HOdPGsd,,2,20,21,21,18,21,21,21,4,9,dax,,1,34,,Perception of religion,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 07:07:09,2014-05-07 07:22:59,0,,950,1,2014-05-07 07:23:00,R_06WHRH0MRWzgKUZ,,2,15,15,20,18,15,21,21,6,9,dax,6,2,23,no,i don't know,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
